whereat_api.Base	500users8dynos	RUN	1446864247370	 	2.0
5 Sec Interval	2339141118723995742-435	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-436	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-437	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-438	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-439	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-440	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-441	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-442	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-443	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-444	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-445	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-446	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-447	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-448	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-449	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-450	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-451	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-452	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-453	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-454	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-455	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-456	USER	START	1446864247405	0
5 Sec Interval	2339141118723995742-457	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-458	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-459	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-460	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-461	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-462	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-463	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-464	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-465	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-466	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-467	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-468	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-469	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-470	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-471	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-472	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-473	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-474	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-475	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-476	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-477	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-478	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-479	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-480	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-481	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-482	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-483	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-484	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-485	USER	START	1446864247406	0
5 Sec Interval	2339141118723995742-486	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-487	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-488	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-489	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-490	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-491	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-492	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-493	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-494	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-495	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-496	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-497	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-498	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-499	USER	START	1446864247407	0
5 Sec Interval	2339141118723995742-1	REQUEST		Request 0	1446864247506	1446864247704	1446864249371	1446864250268	OK	 
5 Sec Interval	2339141118723995742-0	REQUEST		Request 0	1446864247462	1446864247699	1446864249371	1446864250269	OK	 
5 Sec Interval	2339141118723995742-18	REQUEST		Request 0	1446864247581	1446864248998	1446864249788	1446864250307	OK	 
5 Sec Interval	2339141118723995742-3	REQUEST		Request 0	1446864247516	1446864247924	1446864249791	1446864250313	OK	 
5 Sec Interval	2339141118723995742-4	REQUEST		Request 0	1446864247518	1446864247928	1446864249791	1446864250332	OK	 
5 Sec Interval	2339141118723995742-86	REQUEST		Request 0	1446864247754	1446864248935	1446864250159	1446864250343	OK	 
5 Sec Interval	2339141118723995742-2	REQUEST		Request 0	1446864247511	1446864247733	1446864249428	1446864250344	OK	 
5 Sec Interval	2339141118723995742-7	REQUEST		Request 0	1446864247530	1446864248354	1446864250201	1446864250438	OK	 
5 Sec Interval	2339141118723995742-5	REQUEST		Request 0	1446864247523	1446864248324	1446864250185	1446864250445	OK	 
5 Sec Interval	2339141118723995742-90	REQUEST		Request 0	1446864247761	1446864248934	1446864250165	1446864250467	OK	 
5 Sec Interval	2339141118723995742-71	REQUEST		Request 0	1446864247721	1446864248904	1446864250155	1446864250515	OK	 
5 Sec Interval	2339141118723995742-6	REQUEST		Request 0	1446864247528	1446864248327	1446864250194	1446864250526	OK	 
5 Sec Interval	2339141118723995742-88	REQUEST		Request 0	1446864247758	1446864248936	1446864250164	1446864250536	OK	 
5 Sec Interval	2339141118723995742-8	REQUEST		Request 0	1446864247533	1446864248851	1446864250191	1446864250541	OK	 
5 Sec Interval	2339141118723995742-70	REQUEST		Request 0	1446864247719	1446864248904	1446864250212	1446864250676	OK	 
5 Sec Interval	2339141118723995742-133	REQUEST		Request 0	1446864247833	1446864248981	1446864250313	1446864250689	OK	 
5 Sec Interval	2339141118723995742-9	REQUEST		Request 0	1446864247536	1446864248853	1446864250203	1446864250702	OK	 
5 Sec Interval	2339141118723995742-95	REQUEST		Request 0	1446864247768	1446864248936	1446864250166	1446864250704	OK	 
5 Sec Interval	2339141118723995742-16	REQUEST		Request 0	1446864247574	1446864248985	1446864250198	1446864250743	OK	 
5 Sec Interval	2339141118723995742-12	REQUEST		Request 0	1446864247546	1446864248937	1446864250354	1446864250767	OK	 
5 Sec Interval	2339141118723995742-68	REQUEST		Request 0	1446864247716	1446864248905	1446864250381	1446864250864	OK	 
5 Sec Interval	2339141118723995742-132	REQUEST		Request 0	1446864247832	1446864248983	1446864250387	1446864250868	OK	 
5 Sec Interval	2339141118723995742-73	REQUEST		Request 0	1446864247724	1446864248903	1446864250185	1446864250893	OK	 
5 Sec Interval	2339141118723995742-79	REQUEST		Request 0	1446864247740	1446864248935	1446864250330	1446864250933	OK	 
5 Sec Interval	2339141118723995742-85	REQUEST		Request 0	1446864247752	1446864248934	1446864250380	1446864250998	OK	 
5 Sec Interval	2339141118723995742-15	REQUEST		Request 0	1446864247566	1446864248950	1446864250429	1446864251025	OK	 
5 Sec Interval	2339141118723995742-237	REQUEST		Request 0	1446864247996	1446864249041	1446864250387	1446864251042	OK	 
5 Sec Interval	2339141118723995742-94	REQUEST		Request 0	1446864247766	1446864248936	1446864250411	1446864251102	OK	 
5 Sec Interval	2339141118723995742-87	REQUEST		Request 0	1446864247756	1446864248937	1446864250541	1446864251111	OK	 
5 Sec Interval	2339141118723995742-170	REQUEST		Request 0	1446864247900	1446864248993	1446864250363	1446864251203	OK	 
5 Sec Interval	2339141118723995742-126	REQUEST		Request 0	1446864247818	1446864248948	1446864250251	1446864251208	OK	 
5 Sec Interval	2339141118723995742-194	REQUEST		Request 0	1446864247934	1446864249029	1446864250370	1446864251280	OK	 
5 Sec Interval	2339141118723995742-116	REQUEST		Request 0	1446864247806	1446864248947	1446864250168	1446864251285	OK	 
5 Sec Interval	2339141118723995742-216	REQUEST		Request 0	1446864247961	1446864249034	1446864250258	1446864251371	OK	 
5 Sec Interval	2339141118723995742-62	REQUEST		Request 0	1446864247705	1446864248903	1446864250169	1446864251376	OK	 
5 Sec Interval	2339141118723995742-135	REQUEST		Request 0	1446864247836	1446864248984	1446864250447	1446864251394	OK	 
5 Sec Interval	2339141118723995742-242	REQUEST		Request 0	1446864248001	1446864249048	1446864250438	1446864251402	OK	 
5 Sec Interval	2339141118723995742-31	REQUEST		Request 0	1446864247618	1446864249117	1446864250495	1446864251407	OK	 
5 Sec Interval	2339141118723995742-106	REQUEST		Request 0	1446864247792	1446864248944	1446864250173	1446864251414	OK	 
5 Sec Interval	2339141118723995742-97	REQUEST		Request 0	1446864247770	1446864248935	1446864250261	1446864251446	OK	 
5 Sec Interval	2339141118723995742-111	REQUEST		Request 0	1446864247800	1446864248944	1446864250172	1446864251458	OK	 
5 Sec Interval	2339141118723995742-211	REQUEST		Request 0	1446864247954	1446864249032	1446864250393	1446864251507	OK	 
5 Sec Interval	2339141118723995742-243	REQUEST		Request 0	1446864248002	1446864249044	1446864250400	1446864251516	OK	 
5 Sec Interval	2339141118723995742-109	REQUEST		Request 0	1446864247797	1446864248945	1446864250393	1446864251526	OK	 
5 Sec Interval	2339141118723995742-187	REQUEST		Request 0	1446864247918	1446864249028	1446864250355	1446864251527	OK	 
5 Sec Interval	2339141118723995742-235	REQUEST		Request 0	1446864247994	1446864249042	1446864250361	1446864251536	OK	 
5 Sec Interval	2339141118723995742-13	REQUEST		Request 0	1446864247551	1446864248939	1446864250202	1446864251549	OK	 
5 Sec Interval	2339141118723995742-156	REQUEST		Request 0	1446864247882	1446864248990	1446864250596	1446864251554	OK	 
5 Sec Interval	2339141118723995742-197	REQUEST		Request 0	1446864247939	1446864249028	1446864250594	1446864251567	OK	 
5 Sec Interval	2339141118723995742-180	REQUEST		Request 0	1446864247911	1446864248996	1446864250696	1446864251570	OK	 
5 Sec Interval	2339141118723995742-236	REQUEST		Request 0	1446864247995	1446864249043	1446864250704	1446864251580	OK	 
5 Sec Interval	2339141118723995742-169	REQUEST		Request 0	1446864247899	1446864248991	1446864250594	1446864251605	OK	 
5 Sec Interval	2339141118723995742-102	REQUEST		Request 0	1446864247785	1446864248943	1446864250472	1446864251631	OK	 
5 Sec Interval	2339141118723995742-213	REQUEST		Request 0	1446864247957	1446864249033	1446864250641	1446864251639	OK	 
5 Sec Interval	2339141118723995742-19	REQUEST		Request 0	1446864247586	1446864249026	1446864250377	1446864251664	OK	 
5 Sec Interval	2339141118723995742-74	REQUEST		Request 0	1446864247726	1446864248904	1446864250376	1446864251718	OK	 
5 Sec Interval	2339141118723995742-137	REQUEST		Request 0	1446864247839	1446864248986	1446864250167	1446864251726	OK	 
5 Sec Interval	2339141118723995742-272	REQUEST		Request 0	1446864248042	1446864249099	1446864250624	1446864251749	OK	 
5 Sec Interval	2339141118723995742-107	REQUEST		Request 0	1446864247793	1446864248945	1446864250385	1446864251763	OK	 
5 Sec Interval	2339141118723995742-78	REQUEST		Request 0	1446864247738	1446864248932	1446864250510	1446864251794	OK	 
5 Sec Interval	2339141118723995742-161	REQUEST		Request 0	1446864247888	1446864248990	1446864250601	1446864251805	OK	 
5 Sec Interval	2339141118723995742-215	REQUEST		Request 0	1446864247959	1446864249034	1446864250588	1446864251808	OK	 
5 Sec Interval	2339141118723995742-100	REQUEST		Request 0	1446864247781	1446864248948	1446864250688	1446864251811	OK	 
5 Sec Interval	2339141118723995742-290	REQUEST		Request 0	1446864248079	1446864249115	1446864250514	1446864251829	OK	 
5 Sec Interval	2339141118723995742-190	REQUEST		Request 0	1446864247930	1446864249030	1446864250560	1446864251848	OK	 
5 Sec Interval	2339141118723995742-76	REQUEST		Request 0	1446864247735	1446864248932	1446864250750	1446864251855	OK	 
5 Sec Interval	2339141118723995742-223	REQUEST		Request 0	1446864247975	1446864249042	1446864250710	1446864251861	OK	 
5 Sec Interval	2339141118723995742-113	REQUEST		Request 0	1446864247803	1446864248947	1446864250424	1446864251865	OK	 
5 Sec Interval	2339141118723995742-286	REQUEST		Request 0	1446864248061	1446864249108	1446864250567	1446864251883	OK	 
5 Sec Interval	2339141118723995742-129	REQUEST		Request 0	1446864247827	1446864248984	1446864250495	1446864251898	OK	 
5 Sec Interval	2339141118723995742-17	REQUEST		Request 0	1446864247579	1446864248987	1446864250571	1446864251906	OK	 
5 Sec Interval	2339141118723995742-101	REQUEST		Request 0	1446864247782	1446864248943	1446864250491	1446864251915	OK	 
5 Sec Interval	2339141118723995742-110	REQUEST		Request 0	1446864247799	1446864248945	1446864250578	1446864251925	OK	 
5 Sec Interval	2339141118723995742-80	REQUEST		Request 0	1446864247742	1446864248936	1446864250598	1446864251927	OK	 
5 Sec Interval	2339141118723995742-230	REQUEST		Request 0	1446864247987	1446864249042	1446864250583	1446864251943	OK	 
5 Sec Interval	2339141118723995742-306	REQUEST		Request 0	1446864248097	1446864249117	1446864250681	1446864251952	OK	 
5 Sec Interval	2339141118723995742-47	REQUEST		Request 0	1446864247670	1446864249320	1446864250774	1446864251954	OK	 
5 Sec Interval	2339141118723995742-105	REQUEST		Request 0	1446864247790	1446864248944	1446864250606	1446864251955	OK	 
5 Sec Interval	2339141118723995742-66	REQUEST		Request 0	1446864247712	1446864248903	1446864250687	1446864251962	OK	 
5 Sec Interval	2339141118723995742-200	REQUEST		Request 0	1446864247943	1446864249031	1446864250605	1446864251967	OK	 
5 Sec Interval	2339141118723995742-84	REQUEST		Request 0	1446864247750	1446864248934	1446864250641	1446864251985	OK	 
5 Sec Interval	2339141118723995742-117	REQUEST		Request 0	1446864247807	1446864248947	1446864250662	1446864251996	OK	 
5 Sec Interval	2339141118723995742-55	REQUEST		Request 0	1446864247689	1446864248899	1446864250582	1446864251998	OK	 
5 Sec Interval	2339141118723995742-221	REQUEST		Request 0	1446864247966	1446864249041	1446864250668	1446864252001	OK	 
5 Sec Interval	2339141118723995742-27	REQUEST		Request 0	1446864247611	1446864249053	1446864250576	1446864252003	OK	 
5 Sec Interval	2339141118723995742-125	REQUEST		Request 0	1446864247817	1446864248949	1446864250571	1446864252007	OK	 
5 Sec Interval	2339141118723995742-118	REQUEST		Request 0	1446864247808	1446864248947	1446864250517	1446864252010	OK	 
5 Sec Interval	2339141118723995742-317	REQUEST		Request 0	1446864248106	1446864249118	1446864250587	1446864252013	OK	 
5 Sec Interval	2339141118723995742-131	REQUEST		Request 0	1446864247831	1446864248981	1446864250581	1446864252014	OK	 
5 Sec Interval	2339141118723995742-246	REQUEST		Request 0	1446864248006	1446864249048	1446864250741	1446864252020	OK	 
5 Sec Interval	2339141118723995742-179	REQUEST		Request 0	1446864247910	1446864248994	1446864250505	1446864252022	OK	 
5 Sec Interval	2339141118723995742-60	REQUEST		Request 0	1446864247702	1446864248904	1446864250470	1446864252037	OK	 
5 Sec Interval	2339141118723995742-122	REQUEST		Request 0	1446864247813	1446864248948	1446864250525	1446864252038	OK	 
5 Sec Interval	2339141118723995742-103	REQUEST		Request 0	1446864247786	1446864248946	1446864250691	1446864252042	OK	 
5 Sec Interval	2339141118723995742-212	REQUEST		Request 0	1446864247955	1446864249032	1446864250779	1446864252046	OK	 
5 Sec Interval	2339141118723995742-30	REQUEST		Request 0	1446864247616	1446864249118	1446864250815	1446864252058	OK	 
5 Sec Interval	2339141118723995742-64	REQUEST		Request 0	1446864247709	1446864248902	1446864250512	1446864252073	OK	 
5 Sec Interval	2339141118723995742-138	REQUEST		Request 0	1446864247840	1446864248982	1446864250519	1446864252077	OK	 
5 Sec Interval	2339141118723995742-121	REQUEST		Request 0	1446864247812	1446864248948	1446864250481	1446864252088	OK	 
5 Sec Interval	2339141118723995742-14	REQUEST		Request 0	1446864247555	1446864248977	1446864250835	1446864252098	OK	 
5 Sec Interval	2339141118723995742-93	REQUEST		Request 0	1446864247765	1446864248935	1446864250170	1446864252105	OK	 
5 Sec Interval	2339141118723995742-75	REQUEST		Request 0	1446864247734	1446864248932	1446864250655	1446864252135	OK	 
